title,link,published,source,summary,polarity,subjectivity,sentiment
GRRR Stock Surges On $2.5B AI Compute Deal Win – Retail Sees Potential Turning Point For Gorilla - Yahoo Finance,https://news.google.com/rss/articles/CBMijwFBVV95cUxNOGNMTnlVUEROSlQybTdYYWptWktNdUY3bjZ0N0RGbTdrRUdOX3pydmxQLWlEWTBXMDl6M1ByNHZWUzlPcjFjaDhCdHN2VmFGT2NERklFRFNoMzB6dVlGcjJYWFk3QWtXOGhnWXl5aDc3U1ZRaDNlM2tobElobGtxYzZFcW1Yc2M5X092VDVOWQ?oc=5,2026-06-23 07:00,Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNOGNMTnlVUEROSlQybTdYYWptWktNdUY3bjZ0N0RGbTdrRUdOX3pydmxQLWlEWTBXMDl6M1ByNHZWUzlPcjFjaDhCdHN2VmFGT2NERklFRFNoMzB6dVlGcjJYWFk3QWtXOGhnWXl5aDc3U1ZRaDNlM2tobElobGtxYzZFcW1Yc2M5X092VDVOWQ?oc=5"" target=""_blank"">GRRR Stock Surges On $2.5B AI Compute Deal Win – Retail Sees Potential Turning Point For Gorilla</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",0.15,0.6,positive
Gorilla Technology Shares Rise on $2.5 Billion AI Compute Contract - Moomoo,https://news.google.com/rss/articles/CBMinwFBVV95cUxPMHdBamx2RUxFOWoyY0VHaGNnT3hwbUFXYi1VQmhCQjloTGp1eHRCTlRvcWtNVDhNa2ZvTFE0U080bV9wTjhuM0ZrUngwZFRWTXVuVV9EUGtxbnZPMUlQSFg1OFBZT2p0VXU4S2o4NHhsRUdsOVV3ZFk1MlYwMDZrVmlabHQyMzJDb1VFMmxQZVdxNHdNczVUVzRVOHlaMkE?oc=5,2026-06-23 07:00,Moomoo,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxPMHdBamx2RUxFOWoyY0VHaGNnT3hwbUFXYi1VQmhCQjloTGp1eHRCTlRvcWtNVDhNa2ZvTFE0U080bV9wTjhuM0ZrUngwZFRWTXVuVV9EUGtxbnZPMUlQSFg1OFBZT2p0VXU4S2o4NHhsRUdsOVV3ZFk1MlYwMDZrVmlabHQyMzJDb1VFMmxQZVdxNHdNczVUVzRVOHlaMkE?oc=5"" target=""_blank"">Gorilla Technology Shares Rise on $2.5 Billion AI Compute Contract</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",0.0,0.0,neutral
$GRRR stock is up 10% today. Here's what we see in our data. - Quiver Quantitative,https://news.google.com/rss/articles/CBMioAFBVV95cUxPZnBGRW5pNUsxU1RJU0JXcHY4TDlheVJRMVNhZEE0dGJOY0prckl0VFRmdWY1N194cVRNS2IzYzR0SWZVcHJCeTY4MlBIZVowZUtGcXZHNGJjSE11MzBJU1JxaHBjSHdTa2pwa0NjRUkwaUN5U3kzT252Q09FZlpaZmVKQnBqZ2JPbjh1VHRNVnNtVHR0WXp6M1pWY2Nua2lM?oc=5,2026-06-23 07:00,Quiver Quantitative,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxPZnBGRW5pNUsxU1RJU0JXcHY4TDlheVJRMVNhZEE0dGJOY0prckl0VFRmdWY1N194cVRNS2IzYzR0SWZVcHJCeTY4MlBIZVowZUtGcXZHNGJjSE11MzBJU1JxaHBjSHdTa2pwa0NjRUkwaUN5U3kzT252Q09FZlpaZmVKQnBqZ2JPbjh1VHRNVnNtVHR0WXp6M1pWY2Nua2lM?oc=5"" target=""_blank"">$GRRR stock is up 10% today. Here's what we see in our data.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Quiver Quantitative</font>",-0.35,0.4,negative
Gorilla locks in $2.5B AI GPU contract in Indonesia - Stock Titan,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQTEI0enVNY3lVeVVYSXBYVnAwWHZSWHFfY2xGdmJqTkdSXzRYVlhPVDY0TE1fZ3hVMVBUWGFBSGNnalZvV2NKSVZBLUNOQ2RxSVFmMGluVHF0bjdHdTBKNVpOWkhSQ1JNWmZrZUZ1Z1JQbHNadlVxSWlWdnVNYjFpM1NBeklCalVZUlJGeWxDcTVoeVRRb1loN3lBQTQ1RDRrc2o2TzdibnI4U1VDUmlLNlc3d2tFQUtxbU5UcUlvbTg?oc=5,2026-06-23 07:00,Stock Titan,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQTEI0enVNY3lVeVVYSXBYVnAwWHZSWHFfY2xGdmJqTkdSXzRYVlhPVDY0TE1fZ3hVMVBUWGFBSGNnalZvV2NKSVZBLUNOQ2RxSVFmMGluVHF0bjdHdTBKNVpOWkhSQ1JNWmZrZUZ1Z1JQbHNadlVxSWlWdnVNYjFpM1NBeklCalVZUlJGeWxDcTVoeVRRb1loN3lBQTQ1RDRrc2o2TzdibnI4U1VDUmlLNlc3d2tFQUtxbU5UcUlvbTg?oc=5"" target=""_blank"">Gorilla locks in $2.5B AI GPU contract in Indonesia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stock Titan</font>",0.0,0.0,neutral
"Gorilla Technology Secures Transformational US$2.5 Billion Five-Year AI GPUaaS Compute Contract, Converting AI Data Centre Capacity into Long-Term Contracted Revenue - Yahoo Finance",https://news.google.com/rss/articles/CBMirwFBVV95cUxONlNPUmotdkgzcGNIaVZta3hYSjZYVFlEb1lXeFN6UDR6Yk1fVUFXTGZRY09pT3c0NVA0UVp1aGF0SVl2eXR4Z2NZQzhBTG5scGJUQk5QN3otbzB1ZXMxUHVVUTRLZi0yVDJuUUFieUpsb3pFQmtOMGFvaFhOdmFyRzVVcUtKYzEtUkE2aWpCQXlIR2ZyRmc5S0NBcTFPdmJhU3BfX1hxQ0RVRUFTNHVv?oc=5,2026-06-23 07:00,Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxONlNPUmotdkgzcGNIaVZta3hYSjZYVFlEb1lXeFN6UDR6Yk1fVUFXTGZRY09pT3c0NVA0UVp1aGF0SVl2eXR4Z2NZQzhBTG5scGJUQk5QN3otbzB1ZXMxUHVVUTRLZi0yVDJuUUFieUpsb3pFQmtOMGFvaFhOdmFyRzVVcUtKYzEtUkE2aWpCQXlIR2ZyRmc5S0NBcTFPdmJhU3BfX1hxQ0RVRUFTNHVv?oc=5"" target=""_blank"">Gorilla Technology Secures Transformational US$2.5 Billion Five-Year AI GPUaaS Compute Contract, Converting AI Data Centre Capacity into Long-Term Contracted Revenue</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",0.0,0.0,neutral
Gorilla Technology Stock Surges On 5-Year AI Contract - Benzinga,https://news.google.com/rss/articles/CBMitAFBVV95cUxPMER1a1ZsWTEzZGtRTXdTNWJWQjJzdHFqeE9vQVhXOFlYaG42Q2t5clVxaHFHY2NIU0tFWTgtMWsybU01VHdQVVNYaTU1QXpPc0swQllRVGtjdDRYajFYd0FIRW1GS0dUWUpFMmtoZjJDbk5naEV4OHJwcFdVYk1XSGdicEZkSk40WktkeVN0WENYdVl4c0c4MXlWSWxlVzc0ckJBRWVNZW5fM25IcnVmY2w5NUk?oc=5,2026-06-23 07:00,Benzinga,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxPMER1a1ZsWTEzZGtRTXdTNWJWQjJzdHFqeE9vQVhXOFlYaG42Q2t5clVxaHFHY2NIU0tFWTgtMWsybU01VHdQVVNYaTU1QXpPc0swQllRVGtjdDRYajFYd0FIRW1GS0dUWUpFMmtoZjJDbk5naEV4OHJwcFdVYk1XSGdicEZkSk40WktkeVN0WENYdVl4c0c4MXlWSWxlVzc0ckJBRWVNZW5fM25IcnVmY2w5NUk?oc=5"" target=""_blank"">Gorilla Technology Stock Surges On 5-Year AI Contract</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",0.0,0.0,neutral
Gorilla Technology Group Inc - TradingKey,https://news.google.com/rss/articles/CBMibkFVX3lxTE9sbl9iNk5yb3lRTHdtQzY0N2k3cDVJdENDaWx5Rmp6ell5bzc1U05Ycjd5OVc2ZTlNeVZEQ2hnODRWZkxSbTlVaXFiYl9iOFpCVXJqakYwbDZjZmh1UFJRWUdzdW96TW9sU0ladlJB?oc=5,2026-06-18 08:10,TradingKey,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE9sbl9iNk5yb3lRTHdtQzY0N2k3cDVJdENDaWx5Rmp6ell5bzc1U05Ycjd5OVc2ZTlNeVZEQ2hnODRWZkxSbTlVaXFiYl9iOFpCVXJqakYwbDZjZmh1UFJRWUdzdW96TW9sU0ladlJB?oc=5"" target=""_blank"">Gorilla Technology Group Inc</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingKey</font>",0.0,0.0,neutral
"Analysts Offer Insights on Technology Companies: Aehr Test Systems (AEHR), Palladyne AI Corp (PDYN) and SailPoint, Inc. (SAIL) - The Globe and Mail",https://news.google.com/rss/articles/CBMiqAJBVV95cUxNYUJKTW52UjlCSlpkNk9xUlJzMnJIRnd4bHRqRG1kMkxPb19Jc0xoTmttODV4cXFfV2ZVTTZ5b291am1DUGxJZDlOeXZvOGJIRUV0NlVMWGs3VngxMl9IWlgtRTZOQ2hKVGdIWFh5NGRXX2NZeXZxbFZWN1BubDUtR1gzSzl2aXM4V3lYVFNBQmxNNWNEVEFteXZJZWVjXzFoWFhsMUw3MEFxbGlhU1hxVnZ3d2hrSk5CUFIwVDhRZ3BsdlYtaC1sYWZoc3J2a09iOGdZQXFJT1dtdXVpTHhyYjBDcWFNLWNZTjUtN0RGSEZ4MVBLYk9hckl3YlQ0OXd1TURaWDdZTE9OelUyYkRXTVVacEJZRVFGQjQwRXdjR1JoRXVROTRXNw?oc=5,2026-06-18 07:00,The Globe and Mail,"<a href=""https://news.google.com/rss/articles/CBMiqAJBVV95cUxNYUJKTW52UjlCSlpkNk9xUlJzMnJIRnd4bHRqRG1kMkxPb19Jc0xoTmttODV4cXFfV2ZVTTZ5b291am1DUGxJZDlOeXZvOGJIRUV0NlVMWGs3VngxMl9IWlgtRTZOQ2hKVGdIWFh5NGRXX2NZeXZxbFZWN1BubDUtR1gzSzl2aXM4V3lYVFNBQmxNNWNEVEFteXZJZWVjXzFoWFhsMUw3MEFxbGlhU1hxVnZ3d2hrSk5CUFIwVDhRZ3BsdlYtaC1sYWZoc3J2a09iOGdZQXFJT1dtdXVpTHhyYjBDcWFNLWNZTjUtN0RGSEZ4MVBLYk9hckl3YlQ0OXd1TURaWDdZTE9OelUyYkRXTVVacEJZRVFGQjQwRXdjR1JoRXVROTRXNw?oc=5"" target=""_blank"">Analysts Offer Insights on Technology Companies: Aehr Test Systems (AEHR), Palladyne AI Corp (PDYN) and SailPoint, Inc. (SAIL)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Globe and Mail</font>",0.0,0.0,neutral
"$Gorilla Technology (GRRR.US)$ There was a corner at the supermarket entrance where you could freely write your wishes on tanzaku strips and hang them on a bamboo branch, so I wrote down everyone's dreams. - Moomoo",https://news.google.com/rss/articles/CBMitwFBVV95cUxQdlZwNGFMcV9kVGpOTUU5LXN2ZW55MGV5Rm80dFE3V3YtcUVFajI3MTJ3WUNJMTU4dW1yN0Z0ajQ0Q29LYVRZelRaeGkxZ2g2cHRKSllYOEJzRTg4V3owVVJtLWVhcjhyNFdua0s1MWNSek9mdHRhcjJhNFNqd0NhOENwVG00SHpadDd0Z0RIT0MzaGVuNjhJQjYtVDV1cjhZTFZhb3RmYnN3V21pYjQ4Ty1NSW82WDg?oc=5,2026-06-17 07:00,Moomoo,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxQdlZwNGFMcV9kVGpOTUU5LXN2ZW55MGV5Rm80dFE3V3YtcUVFajI3MTJ3WUNJMTU4dW1yN0Z0ajQ0Q29LYVRZelRaeGkxZ2g2cHRKSllYOEJzRTg4V3owVVJtLWVhcjhyNFdua0s1MWNSek9mdHRhcjJhNFNqd0NhOENwVG00SHpadDd0Z0RIT0MzaGVuNjhJQjYtVDV1cjhZTFZhb3RmYnN3V21pYjQ4Ty1NSW82WDg?oc=5"" target=""_blank"">$Gorilla Technology (GRRR.US)$ There was a corner at the supermarket entrance where you could freely write your wishes on tanzaku strips and hang them on a bamboo branch, so I wrote down everyone's dreams.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",0.0978,0.4356,neutral
Project schedule from Yotta - Moomoo,https://news.google.com/rss/articles/CBMikgFBVV95cUxQT1FHTkM0N1piX1hLT09sQ3hSN3RRRXhyMG1QbkY1TDFhOXFYbEJCRU9lc0I5TjlaRWlPaTRMb2dJS0EtYXhxeUtRQk1vdHFHWUJpSHZZRWNnMU9Bbm1TWnprMDlnNmJrUXNaQkNSLUZaQzAyOE5FMl91R3VteXlXVEJ2TGhxdlF4Wkg0emJNOXMwUQ?oc=5,2026-06-17 07:00,Moomoo,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxQT1FHTkM0N1piX1hLT09sQ3hSN3RRRXhyMG1QbkY1TDFhOXFYbEJCRU9lc0I5TjlaRWlPaTRMb2dJS0EtYXhxeUtRQk1vdHFHWUJpSHZZRWNnMU9Bbm1TWnprMDlnNmJrUXNaQkNSLUZaQzAyOE5FMl91R3VteXlXVEJ2TGhxdlF4Wkg0emJNOXMwUQ?oc=5"" target=""_blank"">Project schedule from Yotta</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",0.0,0.0,neutral
"Northland Securities Maintains Gorilla Technology(GRRR.US) With Buy Rating, Maintains Target Price $40 - 富途牛牛",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPcmJXRS1oNzZ5Rks1RWNOSEoxSERjN2RNblFRNkdSTGdueGFYQ3ZRaGloVkdQUjU1OXh0aDJLdjEzbjd6Wi1MVjhENmVDQ2p6bnNkMGRINF9XZ2diX1FpV2kxN0ViYURPVVJaSWlpSmhPc1JYUlZwX1kwZ3AyazlKc2JNNXg4d3FsLU9FYVVUMXVFNl9INWx2UDRtYXFoVUpyMXpicjBDY0VPdDZSWXdMU2ZJaWtjdEFWY1dtNnhFQXk?oc=5,2026-06-16 22:13,富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPcmJXRS1oNzZ5Rks1RWNOSEoxSERjN2RNblFRNkdSTGdueGFYQ3ZRaGloVkdQUjU1OXh0aDJLdjEzbjd6Wi1MVjhENmVDQ2p6bnNkMGRINF9XZ2diX1FpV2kxN0ViYURPVVJaSWlpSmhPc1JYUlZwX1kwZ3AyazlKc2JNNXg4d3FsLU9FYVVUMXVFNl9INWx2UDRtYXFoVUpyMXpicjBDY0VPdDZSWXdMU2ZJaWtjdEFWY1dtNnhFQXk?oc=5"" target=""_blank"">Northland Securities Maintains Gorilla Technology(GRRR.US) With Buy Rating, Maintains Target Price $40</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",0.0,0.0,neutral
"Focus Graphite Completes Final Major ESIA Technical Study, Advancing Lac Knife Toward Permitting - Media OutReach Newswire",https://news.google.com/rss/articles/CBMi7gFBVV95cUxNNEZWWUFPck1leHItLXRUNExmNHd0NWRsZkYwd0F0TTNra2wwQWdwVUtLU0RCcWRZbW1NbkRrSGYyOVVwSHExWDl3U0drdUs4MVZhRlhDa19ybEUtY3NsZ01GcGtobUZUZHpHdWdBb0MxQ0FURXh0NV9UU094MFFjVWZsNjQ1OG1SLVhrV3hNOXpBNl9hdWtIYXd0WUt3SGYtN09RcGZVZF93aTFzMUJnM3Z6anlVTG1UM1hUT2hqOXpwM2tUYlliYmI1SG5WVmlCNGlZNE80eU9NWmtJWVJsbHRhYzdxVGt5ZHJ6TE13?oc=5,2026-06-15 07:00,Media OutReach Newswire,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxNNEZWWUFPck1leHItLXRUNExmNHd0NWRsZkYwd0F0TTNra2wwQWdwVUtLU0RCcWRZbW1NbkRrSGYyOVVwSHExWDl3U0drdUs4MVZhRlhDa19ybEUtY3NsZ01GcGtobUZUZHpHdWdBb0MxQ0FURXh0NV9UU094MFFjVWZsNjQ1OG1SLVhrV3hNOXpBNl9hdWtIYXd0WUt3SGYtN09RcGZVZF93aTFzMUJnM3Z6anlVTG1UM1hUT2hqOXpwM2tUYlliYmI1SG5WVmlCNGlZNE80eU9NWmtJWVJsbHRhYzdxVGt5ZHJ6TE13?oc=5"" target=""_blank"">Focus Graphite Completes Final Major ESIA Technical Study, Advancing Lac Knife Toward Permitting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Media OutReach Newswire</font>",0.0179,0.4571,neutral
Dell Stock Forecast: Why Is DELL Falling Despite a $51.3B Backlog and 88% Revenue Growth? - TradingKey,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQT3dzLTVmaFRJSlcySTN5NnV6MHpsZWVIZ0Z1VTMwZlZic19qSFpHdnZ6c2p4akxZMlVzNmtlVHpKbUM4R1dkZU51bXZaSnRZRGZIaHdOWlAzdUUzekVTSExmQno0cU8ybFdSNm5sUnpEYVp6TUdmNDRoNDMzN3AtMzdqYWh1eVFwR3JjSzUzRmRkWEMwV2hSRnVyUEJCNlRmbG5zXzhJdW9tTWliS3NTS0tKVTNvM0tEWDZMRUNKOTVoSW1xaHpGUGRUVG0wMXI1YldQVHFlYTRualZHN2pwNTY4ZWtjMGxMOURnSEdzaTZ5X01LZWc5QU9SRQ?oc=5,2026-06-14 07:00,TradingKey,"<a href=""https://news.google.com/rss/articles/CBMi-wFBVV95cUxQT3dzLTVmaFRJSlcySTN5NnV6MHpsZWVIZ0Z1VTMwZlZic19qSFpHdnZ6c2p4akxZMlVzNmtlVHpKbUM4R1dkZU51bXZaSnRZRGZIaHdOWlAzdUUzekVTSExmQno0cU8ybFdSNm5sUnpEYVp6TUdmNDRoNDMzN3AtMzdqYWh1eVFwR3JjSzUzRmRkWEMwV2hSRnVyUEJCNlRmbG5zXzhJdW9tTWliS3NTS0tKVTNvM0tEWDZMRUNKOTVoSW1xaHpGUGRUVG0wMXI1YldQVHFlYTRualZHN2pwNTY4ZWtjMGxMOURnSEdzaTZ5X01LZWc5QU9SRQ?oc=5"" target=""_blank"">Dell Stock Forecast: Why Is DELL Falling Despite a $51.3B Backlog and 88% Revenue Growth?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingKey</font>",0.0,0.0,neutral
Gorilla Technology Group Inc. (GRRR) Slips 2.14% as Shares Approach Key Support Levels - High Volume Stocks - dars.gov.et,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNNHREMW5qbFk0MktnRWctdm1DdnZJNnBqdnA0cXNYVlpQZHo4MklxR1pNMGlSbnRzdHRQT0g2cGJGVld3dWdoZEpHU2xLNEpiQldwSXloU0NjQm5fUlNRVEJlT3o2bmd6QVVNYl9CeDlPSC1zSWEtY1U0Smp4dkRjTmU1ZVhwa0V5NVZEempEMVFMOW1qVy0wZGxFdUtrdWFLMVpsX3FaeDhSdW5YOHp1VlVvb1c3Z3dVY1ZmNFpia1c4TEE?oc=5,2026-06-14 07:00,dars.gov.et,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxNNHREMW5qbFk0MktnRWctdm1DdnZJNnBqdnA0cXNYVlpQZHo4MklxR1pNMGlSbnRzdHRQT0g2cGJGVld3dWdoZEpHU2xLNEpiQldwSXloU0NjQm5fUlNRVEJlT3o2bmd6QVVNYl9CeDlPSC1zSWEtY1U0Smp4dkRjTmU1ZVhwa0V5NVZEempEMVFMOW1qVy0wZGxFdUtrdWFLMVpsX3FaeDhSdW5YOHp1VlVvb1c3Z3dVY1ZmNFpia1c4TEE?oc=5"" target=""_blank"">Gorilla Technology Group Inc. (GRRR) Slips 2.14% as Shares Approach Key Support Levels - High Volume Stocks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">dars.gov.et</font>",-0.1543,0.6686,negative
GRRR Q1 2026 Earnings: Substantial EPS Miss Highlights Operational Challenges - Revenue Miss Report - dars.gov.et,https://news.google.com/rss/articles/CBMivAFBVV95cUxPNXFtNGFEMUJPNjliRkpJeHRMeWdPRkFpRmxEYTNoYk1VRnBmbWNza19xcnFYN001T3dKVDQtUUpOTnc3NDFPLURPVTE5QTNjdzFsTUpmNXY0YmlwaWFoVWw2dlU4aWJYSF9CNUZWU3JlWWlJU1RYRVFFcjlnd0xFWmZidi1vSVp0MU1TNWliMldMNnhlRjVJeWZVOFZFcGRaeGhHT0tBbEdudWMxZDR5QmExUEo1ek9UZDBsZw?oc=5,2026-06-12 07:00,dars.gov.et,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxPNXFtNGFEMUJPNjliRkpJeHRMeWdPRkFpRmxEYTNoYk1VRnBmbWNza19xcnFYN001T3dKVDQtUUpOTnc3NDFPLURPVTE5QTNjdzFsTUpmNXY0YmlwaWFoVWw2dlU4aWJYSF9CNUZWU3JlWWlJU1RYRVFFcjlnd0xFWmZidi1vSVp0MU1TNWliMldMNnhlRjVJeWZVOFZFcGRaeGhHT0tBbEdudWMxZDR5QmExUEo1ek9UZDBsZw?oc=5"" target=""_blank"">GRRR Q1 2026 Earnings: Substantial EPS Miss Highlights Operational Challenges - Revenue Miss Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">dars.gov.et</font>",-0.35,0.4,negative
Leave your shopping to AI: Visa connects payment network to ChatGPT - Newstalk ZB,https://news.google.com/rss/articles/CBMikwJBVV95cUxOOURXMk1OWGpGRTBwTXhQVlp4cloxaUxlQ1pyeWJKbVlMdkRWRHRSTVV5X2tWLXV6MGlESTJPc2RzU1h1dDZlcFVtWDlaZVR3NEJhYTB2SEh5NmVJVDlXS285Zll2MEdMZThuWWI3ajVaLXZKQ3EwN3JwY2xkNmVNc19ESUNrQ1lhRFpQa2g5cnlScmV3NFAwUFFlYWN2YlBBOTZLZ214Y3dBSXJ1bmFFWWE1MkdiclRLVjJiY2pCNUNjckFaenpoWTFmYWdoNmVDVzVoX084a2dOYzZKeEpJVUpNNmRPZXJpOG40LXV1eEZRZC1hR19MQlNqZU1DWWF4RENpYUdZV3VpX0hTUkxhcXp2dw?oc=5,2026-06-12 07:00,Newstalk ZB,"<a href=""https://news.google.com/rss/articles/CBMikwJBVV95cUxOOURXMk1OWGpGRTBwTXhQVlp4cloxaUxlQ1pyeWJKbVlMdkRWRHRSTVV5X2tWLXV6MGlESTJPc2RzU1h1dDZlcFVtWDlaZVR3NEJhYTB2SEh5NmVJVDlXS285Zll2MEdMZThuWWI3ajVaLXZKQ3EwN3JwY2xkNmVNc19ESUNrQ1lhRFpQa2g5cnlScmV3NFAwUFFlYWN2YlBBOTZLZ214Y3dBSXJ1bmFFWWE1MkdiclRLVjJiY2pCNUNjckFaenpoWTFmYWdoNmVDVzVoX084a2dOYzZKeEpJVUpNNmRPZXJpOG40LXV1eEZRZC1hR19MQlNqZU1DWWF4RENpYUdZV3VpX0hTUkxhcXp2dw?oc=5"" target=""_blank"">Leave your shopping to AI: Visa connects payment network to ChatGPT</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Newstalk ZB</font>",0.0,0.0,neutral
Why Gorilla Technology Group (GRRR) Is Down 11.9% After $107 Million Convertible Note Offering And What's Next - Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxPS3p3MTBBMFMzV25xSkU5eVFwNnNLTEttSnhZOTZ3VG9hT05QMHh5SGs2RU5yZFRIU1lTVXV4LXlKVUcyWEZ0YnBLZFBHS1FMaHhKTVRCS0tyRXRUWmtORlZHa0ZRUDZxZmhkanJOaWhxSXRlTzViYUVhbzRaUUplYS1OcXE2UGZpR0hjSVI4N2o2N2Z0YVppQ3NENk5qX1k?oc=5,2026-06-11 07:00,Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxPS3p3MTBBMFMzV25xSkU5eVFwNnNLTEttSnhZOTZ3VG9hT05QMHh5SGs2RU5yZFRIU1lTVXV4LXlKVUcyWEZ0YnBLZFBHS1FMaHhKTVRCS0tyRXRUWmtORlZHa0ZRUDZxZmhkanJOaWhxSXRlTzViYUVhbzRaUUplYS1OcXE2UGZpR0hjSVI4N2o2N2Z0YVppQ3NENk5qX1k?oc=5"" target=""_blank"">Why Gorilla Technology Group (GRRR) Is Down 11.9% After $107 Million Convertible Note Offering And What's Next</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",-0.2852,0.363,negative
"Analysts Offer Insights on Industrial Goods Companies: Ceco Environmental (CECO), Norfolk Southern (NSC) and Evolv Technologies Holdings (EVLV) - The Globe and Mail",https://news.google.com/rss/articles/CBMiwAJBVV95cUxOODh6RjdvdklRWXRqaVM4dGdwbEdaX2lVZWZQU0FFYjY5ajV3NmFkU05qVEJOVGo0WWFPZGZORUUwVHNLRmdrclItaXY3eWdoSk1kejhlQ3ZXNjlzSzIwX05hMlRuZVR6ZDNzU0xVOWxaYjY0NzN5NVcwa3ZhbF9MVUIxcnFCbW1PWU9XcDBhOEpNM0dRR3RjSjQ5RldZN3hfLXFmcXpsd2kzQnF2Wm95NXNZYllBeDVDMGJDYlMtcWwxNFZ5LU9yZVloci1iMEYtbkNDNGZvZFBpbWhxZzJieFlFZXRNRTRMQk1pZVhmZDdBUXAyX29UeHQwTEFkTC05bmRncTdJUDBfYzVuRFJma1hKVEdKXzFsNGxNanhybUdfWDZfc05ualliU3ByZTZucG9tbE9lV25CMFlZVkJYcQ?oc=5,2026-06-11 07:00,The Globe and Mail,"<a href=""https://news.google.com/rss/articles/CBMiwAJBVV95cUxOODh6RjdvdklRWXRqaVM4dGdwbEdaX2lVZWZQU0FFYjY5ajV3NmFkU05qVEJOVGo0WWFPZGZORUUwVHNLRmdrclItaXY3eWdoSk1kejhlQ3ZXNjlzSzIwX05hMlRuZVR6ZDNzU0xVOWxaYjY0NzN5NVcwa3ZhbF9MVUIxcnFCbW1PWU9XcDBhOEpNM0dRR3RjSjQ5RldZN3hfLXFmcXpsd2kzQnF2Wm95NXNZYllBeDVDMGJDYlMtcWwxNFZ5LU9yZVloci1iMEYtbkNDNGZvZFBpbWhxZzJieFlFZXRNRTRMQk1pZVhmZDdBUXAyX29UeHQwTEFkTC05bmRncTdJUDBfYzVuRFJma1hKVEdKXzFsNGxNanhybUdfWDZfc05ualliU3ByZTZucG9tbE9lV25CMFlZVkJYcQ?oc=5"" target=""_blank"">Analysts Offer Insights on Industrial Goods Companies: Ceco Environmental (CECO), Norfolk Southern (NSC) and Evolv Technologies Holdings (EVLV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Globe and Mail</font>",0.0,0.0,neutral
Why Gorilla Technology Group (GRRR) Is Down 11.9% After $107 Million Convertible Note Offering And What's Next,https://finance.yahoo.com/markets/stocks/articles/why-gorilla-technology-group-grrr-051420241.html,2026-06-11 05:14,Simply Wall St.,"In early June 2026, Gorilla Technology Group completed a US$107,000,000 fixed-income offering of 7.50% senior unsecured convertible notes due June 15, 2031. This sizeable convertible bond issuance both boosts Gorilla’s financial flexibility and introduces potential future equity dilution if the notes are converted. Next, we’ll examine how this US$107,000,000 convertible note issuance could reshape Gorilla Technology Group’s investment narrative and risk-reward profile. Capitalize on the...",-0.0978,0.321,neutral
